WKT	type	lat	lon	osm_id	osm_way_id	amenity	name	name:fr	name:en	health_facility:type	healthcare	id:uuid	is_in:health_area	 is_in:health_zone	building:levels	building:material	building:condition	addr:housenumber	 addr:street	 addr:city	source	source:data	source:date	source:name	source_ref	survey:date	 note	 attribution	other_tags
"MULTIPOLYGON (((15.3746366 -4.4364093,15.3746668 -4.4363735,15.3747111 -4.4364107,15.374681 -4.4364465,15.3746366 -4.4364093)))"	multipolygons	-4.43641	15.3746738509409		"710213633"	social_facility	Centre de ratrappage Theresia														"focus groupe,Opencities,OSFAC 2019"								"""building""=>""yes"",""social_facility""=>""outreach"""
"MULTIPOLYGON (((15.3405786 -4.3953717,15.3406899 -4.3953991,15.3406759 -4.3954558,15.3405646 -4.3954284,15.3405786 -4.3953717)))"	multipolygons	-4.39541375	15.34062725		"710255565"	hospital	Centre de santé Divine								"2"	stone	good	"82"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Yangambi"",""building""=>""hospital"""
"MULTIPOLYGON (((27.2468882 -11.7608858,27.246885 -11.7608375,27.2469636 -11.7608324,27.2469668 -11.7608808,27.2469736 -11.7609823,27.2466719 -11.7610016,27.2466141 -11.7610053,27.2465698 -11.7610081,27.2465484 -11.7606865,27.2466505 -11.7606799,27.2466508 -11.7606845,27.2468662 -11.7606707,27.2468734 -11.760779,27.246658 -11.7607928,27.2466652 -11.7609001,27.2468882 -11.7608858)))"	multipolygons	-11.76085915	27.2466111703581		"734799077"	hospital																							"""building""=>""yes"""
"MULTIPOLYGON (((27.2465403 -11.7605709,27.2465275 -11.7604378,27.2468534 -11.7604077,27.2468662 -11.7605407,27.2465403 -11.7605709)))"	multipolygons	-11.76048925	27.2466968481399		"734799078"	hospital																							"""building""=>""yes"""
"MULTIPOLYGON (((27.2465457 -11.7589363,27.246773 -11.7589264,27.2467683 -11.7588234,27.2467564 -11.7585599,27.2465567 -11.7585686,27.2465578 -11.7585923,27.2465613 -11.7586691,27.2464558 -11.7586737,27.2464524 -11.7585969,27.2465388 -11.7585931,27.2465377 -11.7585694,27.2465363 -11.7585385,27.2465553 -11.7585377,27.2466033 -11.7585356,27.2465991 -11.7584415,27.2466932 -11.7584374,27.2466975 -11.7585315,27.2468246 -11.758526,27.2468253 -11.7585415,27.2468649 -11.7585398,27.2468775 -11.7588186,27.2468009 -11.758822,27.2468055 -11.758925,27.2469774 -11.7589176,27.2469794 -11.7589622,27.2470485 -11.7589592,27.247042 -11.7588156,27.2469534 -11.7588195,27.2469491 -11.7587237,27.246983 -11.7587222,27.2469813 -11.7586863,27.2470298 -11.7586842,27.2470315 -11.7587201,27.2470714 -11.7587184,27.2470758 -11.7588141,27.2470639 -11.7588147,27.2470704 -11.7589583,27.2471298 -11.7589557,27.2471285 -11.7589274,27.2472458 -11.7589223,27.2472399 -11.7587915,27.2471707 -11.7587945,27.2471663 -11.7586974,27.2474094 -11.7586868,27.2474138 -11.7587839,27.2472674 -11.7587903,27.2472733 -11.7589211,27.2473352 -11.7589184,27.2473316 -11.7588391,27.2474089 -11.7588358,27.2474125 -11.7589151,27.2474375 -11.758914,27.2474421 -11.7590148,27.2474188 -11.7590158,27.2474251 -11.7591543,27.2474563 -11.7591529,27.2474588 -11.7592086,27.2475561 -11.7592044,27.2475514 -11.7591013,27.2474703 -11.7591048,27.247467 -11.7590335,27.2475247 -11.759031,27.2475186 -11.7588965,27.2475421 -11.7588955,27.2476293 -11.7588917,27.2476339 -11.7589933,27.2477674 -11.7589875,27.2477706 -11.7590572,27.2476371 -11.759063,27.2476503 -11.7593553,27.247805 -11.7593486,27.2478098 -11.7594549,27.2475368 -11.7594667,27.247532 -11.7593604,27.2475631 -11.7593591,27.2475586 -11.7592598,27.2474815 -11.7592632,27.2474912 -11.7594759,27.247471 -11.7594768,27.2474613 -11.7592641,27.2474441 -11.7592648,27.247444 -11.7592638,27.2471546 -11.7592764,27.2471527 -11.7592361,27.2470831 -11.7592391,27.2470934 -11.7594665,27.2471299 -11.759465,27.2471274 -11.7594092,27.2474644 -11.7593945,27.2474701 -11.7595204,27.2471331 -11.759535,27.2471325 -11.7595214,27.2470464 -11.7595251,27.2470473 -11.7595442,27.2467147 -11.7595586,27.2466571 -11.7595611,27.2466503 -11.7594103,27.2467078 -11.7594078,27.2467548 -11.7594057,27.2467564 -11.7594407,27.247042 -11.7594283,27.2470439 -11.7594687,27.2470715 -11.7594675,27.2470612 -11.7592401,27.24699 -11.7592432,27.2469923 -11.7592947,27.246578 -11.7593127,27.2465819 -11.7593985,27.2462758 -11.7594118,27.2462694 -11.7592711,27.2463701 -11.7592667,27.2463687 -11.7592357,27.2465453 -11.759228,27.2465467 -11.7592591,27.2465665 -11.7592582,27.2465631 -11.7591831,27.2465821 -11.7591823,27.2465765 -11.7590577,27.2465512 -11.7590588,27.2465571 -11.7591889,27.2464786 -11.7591923,27.2464722 -11.7590509,27.2465507 -11.7590475,27.2465457 -11.7589363)))"	multipolygons	-11.75900405	27.2469951778688		"734799092"	hospital																							
"POINT (15.3815474 -4.392263)"	points	-4.392263	15.3815474	"440012909"		hospital	Hôpital Mutombo																						
"POINT (15.329396 -4.338845)"	points	-4.338845	15.329396	"440013894"		hospital	Centre hospitalier Gen-Tai				hospital																		
"POINT (15.3132577 -4.3021727)"	points	-4.3021727	15.3132577	"440109169"		pharmacy	Pharmabel																						
"POINT (15.3104483 -4.3015827)"	points	-4.3015827	15.3104483	"440109947"		pharmacy																							
"POINT (15.3096972 -4.299313)"	points	-4.299313	15.3096972	"440110090"		hospital	Centre hospitalier de la Banque commerciale du Congo																						
"POINT (15.3078819 -4.302553)"	points	-4.302553	15.3078819	"440110512"		hospital	Centre médical de la Mongala											"48"											
"POINT (15.2992577 -4.3045345)"	points	-4.3045345	15.2992577	"440115098"		pharmacy	Pharmacie de la Gombe																						
"POINT (15.2711205 -4.3231693)"	points	-4.3231693	15.2711205	"440135731"		doctors	Centre de santé buco-dentaire																						
"POINT (15.277684 -4.3229499)"	points	-4.3229499	15.277684	"440135774"		doctors	Clinique Vésale																						
"POINT (15.2707759 -4.3343413)"	points	-4.3343413	15.2707759	"441141197"		hospital	Hôpital de Kitambo																						
"POINT (15.2963904 -4.3045553)"	points	-4.3045553	15.2963904	"718489870"		hospital	Centre Medical International											"81"											
"POINT (15.2611976 -4.3829711)"	points	-4.3829711	15.2611976	"718628352"		hospital	Maternité	Maternité des Soeurs																					
"POINT (13.4466952 -5.8356108)"	points	-5.8356108	13.4466952	"748782264"		hospital	clinique																						
"POINT (13.4475655 -5.8394714)"	points	-5.8394714	13.4475655	"748782266"		hospital	hôpital																						
"POINT (15.2453958 -4.3246241)"	points	-4.3246241	15.2453958	"755793137"		hospital	Hôpital de la Rive																						
"POINT (15.5178733 -4.3219283)"	points	-4.3219283	15.5178733	"789373901"		hospital	Hôpital catholique Tonga																						
"POINT (15.3295359 -4.3522446)"	points	-4.3522446	15.3295359	"789398720"		hospital	Les Cliniques BONDEKO																						
"POINT (15.5136254 -4.3273018)"	points	-4.3273018	15.5136254	"797441638"		pharmacy	Pharmacie Alimentation																						
"POINT (15.4813602 -4.3898633)"	points	-4.3898633	15.4813602	"798401785"		hospital	Centre médical méthodiste																						
"POINT (15.4796865 -4.3711213)"	points	-4.3711213	15.4796865	"798417778"		hospital	Centenaire																						
"POINT (15.4797294 -4.3747157)"	points	-4.3747157	15.4797294	"798417779"		hospital	Emeraude 2																						
"POINT (15.485523 -4.3851565)"	points	-4.3851565	15.485523	"798417815"		hospital	Notre Dame du Jardin																						
"POINT (15.3652943 -4.4247782)"	points	-4.4247782	15.3652943	"803212700"		hospital	Dispensaire Sylvia																						
"POINT (15.3639961 -4.4262918)"	points	-4.4262918	15.3639961	"803212702"		hospital	Centre de santé Esperence																						
"POINT (15.3685338 -4.4250105)"	points	-4.4250105	15.3685338	"803219119"		hospital	Centre médical Le Jourdain																						
"POINT (15.3709698 -4.4266555)"	points	-4.4266555	15.3709698	"803219120"		hospital	Centre de santé et maternité Tuzolana											"33"											
"POINT (15.371053 -4.4275781)"	points	-4.4275781	15.371053	"803232056"		hospital	Centre de Santé Christ Roi											"33"											
"POINT (15.3701813 -4.4313461)"	points	-4.4313461	15.3701813	"803232068"		hospital	Centre Médical Elohim																						
"POINT (15.3646452 -4.4294206)"	points	-4.4294206	15.3646452	"803246032"		hospital	Polycliniue et maternité Coopérative Maraichère de Kimbanseke																						
"POINT (15.3693015 -4.4315386)"	points	-4.4315386	15.3693015	"803246730"		hospital	Centre de santé Espérece II											"24"											
"POINT (15.3693444 -4.4324585)"	points	-4.4324585	15.3693444	"803246733"		hospital	Centre de santé La Perseverance																						
"POINT (15.3694571 -4.4362879)"	points	-4.4362879	15.3694571	"803265126"		hospital	Centre hospitalier Elikya																						
"POINT (15.3711308 -4.4276664)"	points	-4.4276664	15.3711308	"803287446"		hospital	Maternité Christ Roi											"29"											
"POINT (15.3910628 -4.4197786)"	points	-4.4197786	15.3910628	"822140615"		hospital	Centre de santé et nutitionelle de surimplantation de Kisantu																						
"POINT (15.3188436 -4.3681943)"	points	-4.3681943	15.3188436	"829315734"		hospital	Maternité																						
"POINT (15.4122153 -4.4064128)"	points	-4.4064128	15.4122153	"944857351"		hospital	Centre de santé AEMS																						
"POINT (15.3920634 -4.4180832)"	points	-4.4180832	15.3920634	"944861509"		hospital	Centre de Santé Kingampika																						
"POINT (27.6102844 2.7849061)"	points	2.7849061	27.6102844	"956709708"		hospital	Hôpital														"Plan de développement urbain de Paulis, in: Guy Choprix: La naissance d'une ville."								
"POINT (15.2708218 -4.3147774)"	points	-4.3147774	15.2708218	"983582956"		hospital	Clinique Ngaliema				hospital																		
"POINT (29.0700847 -2.0704033)"	points	-2.0704033	29.0700847	"1023773651"		clinic	Misimbwe														Dana Thompson								
"POINT (29.0944988 -2.2221638)"	points	-2.2221638	29.0944988	"1023773653"		clinic	Bwina														Dana Thompson								
"POINT (28.9944527 -2.1864736)"	points	-2.1864736	28.9944527	"1023773655"		clinic	Mpene														Dana Thompson								
"POINT (29.0508545 -1.9781857)"	points	-1.9781857	29.0508545	"1023773664"		pharmacy	Bushusha														Dana Thompson								
"POINT (29.0685674 -2.1818494)"	points	-2.1818494	29.0685674	"1023773667"		clinic	Mugote														Dana Thompson								
"POINT (29.0801726 -2.2143759)"	points	-2.2143759	29.0801726	"1023773669"		clinic	Lemera														Dana Thompson								
"POINT (29.0825476 -2.165472)"	points	-2.165472	29.0825476	"1023773671"		clinic	Bwando														Dana Thompson								
"POINT (29.0330071 -2.225256)"	points	-2.225256	29.0330071	"1023773685"		clinic	Kintama														Dana Thompson								
"POINT (29.0387879 -2.1898476)"	points	-2.1898476	29.0387879	"1023773689"		clinic	Kisiza														Dana Thompson								
"POINT (29.0220143 -2.1549259)"	points	-2.1549259	29.0220143	"1023773692"		clinic	Camahiri														Dana Thompson								
"POINT (29.0199495 -2.2437872)"	points	-2.2437872	29.0199495	"1023773694"		pharmacy	Lushindi														Dana Thompson								
"POINT (29.0864636 -1.94313)"	points	-1.94313	29.0864636	"1023773706"		hospital	Kihumba														Dana Thompson								
"POINT (29.1034294 -2.0228737)"	points	-2.0228737	29.1034294	"1023773709"		clinic	Bukumbi (Shayo??)														Dana Thompson								
"POINT (29.0934421 -2.0465297)"	points	-2.0465297	29.0934421	"1023773713"		clinic	Bweshu														Dana Thompson								
"POINT (29.0584065 -2.0048257)"	points	-2.0048257	29.0584065	"1023773727"		pharmacy	Kabale														Dana Thompson								
"POINT (29.0609379 -2.0364761)"	points	-2.0364761	29.0609379	"1023773730"		clinic	Lumala														Dana Thompson								
"POINT (29.061666 -2.0539867)"	points	-2.0539867	29.061666	"1023773735"		hospital	Bugarula														Dana Thompson								
"POINT (29.0685986 -2.2017885)"	points	-2.2017885	29.0685986	"1023773746"		clinic	Bulegeyi														Dana Thompson								
"POINT (29.0857182 -2.0021279)"	points	-2.0021279	29.0857182	"1023773748"		clinic	Bunyakiri														Dana Thompson								
"POINT (29.0074382 -2.2168106)"	points	-2.2168106	29.0074382	"1023773752"		clinic	Kasihe														Dana Thompson								
"POINT (29.0323933 -2.1676481)"	points	-2.1676481	29.0323933	"1023773756"		clinic	Muhyahya														Dana Thompson								
"POINT (29.0420859 -2.0957877)"	points	-2.0957877	29.0420859	"1023773760"		clinic	Mafula														Dana Thompson								
"POINT (29.0803877 -2.0144196)"	points	-2.0144196	29.0803877	"1023773761"		clinic	Bushonga														Dana Thompson								
"POINT (29.0630789 -2.2412145)"	points	-2.2412145	29.0630789	"1023773762"		clinic	Nyakalengwa														Dana Thompson								
"POINT (28.9943975 -2.1890594)"	points	-2.1890594	28.9943975	"1023773764"		hospital	Monvu														Dana Thompson								
"POINT (29.1887912 -5.9254668)"	points	-5.9254668	29.1887912	"1121174845"		hospital																							
"POINT (14.8592465 -5.25017)"	points	-5.25017	14.8592465	"1146986648"		hospital	Maternité de la Cité																						
"POINT (28.6588889 -4.6676944)"	points	-4.6676944	28.6588889	"1229713464"		hospital	Centre Hospitalier de Lulimba														"GPS;www.rgc.cd"		2006/02/01						
"POINT (28.8594144 -2.505238)"	points	-2.505238	28.8594144	"1237693129"		doctors																							
"POINT (13.434034 -5.8480968)"	points	-5.8480968	13.434034	"1244281925"		hospital	dispensaire																						
"POINT (15.3104792 -4.3028751)"	points	-4.3028751	15.3104792	"1424405054"		pharmacy	Oxygene																						
"POINT (15.2565931 -4.3328761)"	points	-4.3328761	15.2565931	"1424410520"		hospital	Ngaliema Center																						
"POINT (15.2598817 -4.3839177)"	points	-4.3839177	15.2598817	"1424526726"		pharmacy																							
"POINT (25.1728817 0.5109192)"	points	0.5109192	25.1728817	"1932336322"		hospital	Clinique Universitaire																						
"POINT (15.3168527 -4.2995703)"	points	-4.2995703	15.3168527	"2143730497"		hospital	Centre Médical de Kinshasa																						
"POINT (15.2749712 -4.3287464)"	points	-4.3287464	15.2749712	"2144897835"		pharmacy	Pharmacie Sainte Catherine																						
"POINT (15.3051167 -4.3246058)"	points	-4.3246058	15.3051167	"2148448555"		pharmacy																							
"POINT (15.3033345 -4.3056757)"	points	-4.3056757	15.3033345	"2171586919"		doctors	CABINET D4IMAGERIE MEDICALE																						
"POINT (20.892763 -7.241153)"	points	-7.241153	20.892763	"2177676105"		doctors	C.S. Kamako II																						
"POINT (15.278515 -4.3233245)"	points	-4.3233245	15.278515	"2177702903"		pharmacy																							
"POINT (16.95422 -5.98258)"	points	-5.98258	16.95422	"2273602657"		clinic	centre de santé Kangwenzi																						
"POINT (16.84839 -5.80426)"	points	-5.80426	16.84839	"2273684055"		clinic	Centre de Santé Intenga																						
"POINT (15.3740855 -4.4031405)"	points	-4.4031405	15.3740855	"2273811569"		hospital	Hopital Générale de Réference de N'djili																						
"POINT (15.27636 -4.3436938)"	points	-4.3436938	15.27636	"2299738104"		hospital	CBCO																						
"POINT (15.2841189 -4.3503511)"	points	-4.3503511	15.2841189	"2299738115"		clinic	Centre de Transfusion Sanguine				blood_donation																		
"POINT (28.5562827 3.6112156)"	points	3.6112156	28.5562827	"2310405243"		hospital	Hôpital de Dungu		Dungu Hospital																				
"POINT (27.340267 -2.6886974)"	points	-2.6886974	27.340267	"2332961585"		hospital	Centre santé Mbangayo																						
"POINT (27.3505077 -2.6935843)"	points	-2.6935843	27.3505077	"2332961591"		hospital	Centre santé MIDIMA																						
"POINT (18.9112468 -4.1151535)"	points	-4.1151535	18.9112468	"2351249173"		hospital	Dispensaire Kibwabga																						
"POINT (27.6165782 2.7735165)"	points	2.7735165	27.6165782	"2356161881"		hospital																							
"POINT (20.2602428 3.2533042)"	points	3.2533042	20.2602428	"2430277231"		hospital	Botulugu Health Center																						
"POINT (20.7984749 3.6166089)"	points	3.6166089	20.7984749	"2430323832"		hospital	IME Loko																						
"POINT (21.005123 4.2818564)"	points	4.2818564	21.005123	"2430345040"		hospital	Gbadolite General Reference Hospital																						
"POINT (21.1891286 4.2986914)"	points	4.2986914	21.1891286	"2430403359"		hospital	Mobayi Mbongo General Reference Hospital																						
"POINT (29.1940341 -5.9367899)"	points	-5.9367899	29.1940341	"2454328303"		hospital	Centre de Santé Luthérien																						
"POINT (18.2521619 0.0377527)"	points	0.0377527	18.2521619	"2466587954"		doctors	Centre Médical Shalom																						
"POINT (18.247987 0.0383308)"	points	0.0383308	18.247987	"2466587961"		clinic	CS Kisolokele				clinic																		
"POINT (18.2529029 0.0490568)"	points	0.0490568	18.2529029	"2468532147"		doctors	Cabinet médical Glo Santé																						
"POINT (29.1945767 -5.956178)"	points	-5.956178	29.1945767	"2471287441"		pharmacy															survey								
"POINT (29.2004892 -5.9547523)"	points	-5.9547523	29.2004892	"2471287442"		pharmacy															survey								
"POINT (29.1921681 -5.9263154)"	points	-5.9263154	29.1921681	"2472236776"		clinic	Polyclinique Al Karim																						
"POINT (29.1921648 -5.926278)"	points	-5.926278	29.1921648	"2472236779"		pharmacy																							
"POINT (18.2637724 0.0539913)"	points	0.0539913	18.2637724	"2473320004"		hospital	CHU			hospital																			
"POINT (18.2595818 0.0480574)"	points	0.0480574	18.2595818	"2473320012"		doctors	CS Losanganya																						
"POINT (18.2506372 0.0313784)"	points	0.0313784	18.2506372	"2473320016"		doctors	CS de référence Maman Balako																						
"POINT (18.2624025 0.0484547)"	points	0.0484547	18.2624025	"2473320032"		hospital	Hôpital général de référence Wangata			hospital																			
"POINT (18.2794656 0.0295292)"	points	0.0295292	18.2794656	"2473320035"		hospital	Hôpital général de référence de Mbandaka			hospital																			
"POINT (18.2632042 0.0597907)"	points	0.0597907	18.2632042	"2473320058"		doctors	La Foi																						
"POINT (18.2612584 0.0594235)"	points	0.0594235	18.2612584	"2473414544"		pharmacy	Judi Pharma																						
"POINT (29.1959972 -5.9477453)"	points	-5.9477453	29.1959972	"2477410876"		pharmacy	Pharmacie la Grace Divine																						
"POINT (20.8827148 -0.2771793)"	points	-0.2771793	20.8827148	"2521269511"		hospital	Hôpital moderne / Lopitálo ya motindo mwa sika	Hôpital moderne de Boende	Boende Hospital																				
"POINT (21.5229617 -0.3047449)"	points	-0.3047449	21.5229617	"2529710328"		hospital	Health Post																						
"POINT (21.2386364 -0.2322896)"	points	-0.2322896	21.2386364	"2529711748"		hospital	Health Post																						
"POINT (14.8525588 -5.2531367)"	points	-5.2531367	14.8525588	"2565343464"		hospital	Hôpital Nsona-Nkulu														GPS								
"POINT (30.0327863 1.4314645)"	points	1.4314645	30.0327863	"2678619342"		hospital	Nyankunde																						
"POINT (27.499649 -11.7168598)"	points	-11.7168598	27.499649	"2739830090"		hospital	Centre De Sante Poly-Kat																						
